Parking_lot,yolo_car_count,date_time
StevensCreek,0.0,2020-06-16 15:10:00
Glenrose,4.0,2020-06-16 15:10:00
IllerCreek,8.0,2020-06-16 15:10:00
Slavin,1.0,2020-06-16 15:10:00
AntoineW,3.0,2020-06-16 15:20:00
StevensCreek,0.0,2020-06-16 15:20:00
Glenrose,6.0,2020-06-16 15:20:00
IllerCreek,6.0,2020-06-16 15:20:00
Slavin,1.0,2020-06-16 15:20:00
AntoineW,3.0,2020-06-16 15:30:00
StevensCreek,0.0,2020-06-16 15:30:00
Glenrose,7.0,2020-06-16 15:30:00
IllerCreek,,2020-06-16 15:30:00
Slavin,1.0,2020-06-16 15:30:00
AntoineW,3.0,2020-06-16 15:40:00
StevensCreek,0.0,2020-06-16 15:40:00
Glenrose,6.0,2020-06-16 15:40:00
IllerCreek,6.0,2020-06-16 15:40:00
Slavin,4.0,2020-06-16 15:40:00
AntoineW,3.0,2020-06-16 15:50:00
StevensCreek,0.0,2020-06-16 15:50:00
Glenrose,4.0,2020-06-16 15:50:00
IllerCreek,6.0,2020-06-16 15:50:00
Slavin,5.0,2020-06-16 15:50:00
AntoineW,2.0,2020-06-16 16:00:00
StevensCreek,0.0,2020-06-16 16:00:00
Glenrose,3.0,2020-06-16 16:00:00
IllerCreek,8.0,2020-06-16 16:00:00
Slavin,5.0,2020-06-16 16:00:00
AntoineW,2.0,2020-06-16 16:10:00
StevensCreek,0.0,2020-06-16 16:10:00
Glenrose,4.0,2020-06-16 16:10:00
IllerCreek,8.0,2020-06-16 16:10:00
Slavin,6.0,2020-06-16 16:10:00
AntoineW,2.0,2020-06-16 16:20:00
StevensCreek,0.0,2020-06-16 16:20:00
Glenrose,4.0,2020-06-16 16:20:00
IllerCreek,7.0,2020-06-16 16:20:00
Slavin,5.0,2020-06-16 16:20:00
AntoineW,2.0,2020-06-16 16:30:00
StevensCreek,0.0,2020-06-16 16:30:00
Glenrose,5.0,2020-06-16 16:30:00
IllerCreek,10.0,2020-06-16 16:30:00
Slavin,5.0,2020-06-16 16:30:00
AntoineW,2.0,2020-06-16 16:40:00
StevensCreek,0.0,2020-06-16 16:40:00
Glenrose,9.0,2020-06-16 16:40:00
IllerCreek,8.0,2020-06-16 16:40:00
Slavin,5.0,2020-06-16 16:40:00
AntoineW,2.0,2020-06-16 16:50:00
StevensCreek,0.0,2020-06-16 16:50:00
Glenrose,8.0,2020-06-16 16:50:00
IllerCreek,7.0,2020-06-16 16:50:00
Slavin,,2020-06-16 16:50:00
AntoineW,2.0,2020-06-16 17:00:00
StevensCreek,0.0,2020-06-16 17:00:00
Glenrose,9.0,2020-06-16 17:00:00
IllerCreek,6.0,2020-06-16 17:00:00
Slavin,3.0,2020-06-16 17:00:00
AntoineW,2.0,2020-06-16 17:10:00
StevensCreek,0.0,2020-06-16 17:10:00
Glenrose,8.0,2020-06-16 17:10:00
IllerCreek,8.0,2020-06-16 17:10:00
Slavin,,2020-06-16 17:10:00
AntoineW,2.0,2020-06-16 17:20:00
StevensCreek,0.0,2020-06-16 17:20:00
Glenrose,9.0,2020-06-16 17:20:00
IllerCreek,7.0,2020-06-16 17:20:00
Slavin,3.0,2020-06-16 17:20:00
AntoineW,2.0,2020-06-16 17:30:00
StevensCreek,0.0,2020-06-16 17:30:00
Glenrose,8.0,2020-06-16 17:30:00
IllerCreek,8.0,2020-06-16 17:30:00
Slavin,3.0,2020-06-16 17:30:00
AntoineW,3.0,2020-06-16 18:10:00
StevensCreek,0.0,2020-06-16 18:10:00
Glenrose,13.0,2020-06-16 18:10:00
IllerCreek,8.0,2020-06-16 18:10:00
Slavin,1.0,2020-06-16 18:10:00
AntoineW,2.0,2020-06-16 18:20:00
StevensCreek,0.0,2020-06-16 18:20:00
Glenrose,13.0,2020-06-16 18:20:00
IllerCreek,10.0,2020-06-16 18:20:00
Slavin,1.0,2020-06-16 18:20:00
AntoineW,2.0,2020-06-16 18:20:00
StevensCreek,0.0,2020-06-16 18:20:00
Glenrose,13.0,2020-06-16 18:20:00
IllerCreek,10.0,2020-06-16 18:20:00
Slavin,1.0,2020-06-16 18:20:00
AntoineW,2.0,2020-06-16 18:20:00
StevensCreek,0.0,2020-06-16 18:20:00
Glenrose,13.0,2020-06-16 18:20:00
IllerCreek,10.0,2020-06-16 18:20:00
Slavin,1.0,2020-06-16 18:20:00
AntoineW,2.0,2020-06-16 18:50:00
StevensCreek,0.0,2020-06-16 18:50:00
Glenrose,10.0,2020-06-16 18:50:00
IllerCreek,7.0,2020-06-16 18:50:00
Slavin,2.0,2020-06-16 18:50:00
AntoineW,2.0,2020-06-16 19:00:00
StevensCreek,0.0,2020-06-16 19:00:00
Glenrose,8.0,2020-06-16 19:00:00
IllerCreek,8.0,2020-06-16 19:00:00
Slavin,2.0,2020-06-16 19:00:00
AntoineW,3.0,2020-06-16 19:10:00
StevensCreek,0.0,2020-06-16 19:10:00
Glenrose,5.0,2020-06-16 19:10:00
IllerCreek,,2020-06-16 19:10:00
Slavin,2.0,2020-06-16 19:10:00
AntoineW,2.0,2020-06-16 19:20:00
StevensCreek,0.0,2020-06-16 19:20:00
Glenrose,,2020-06-16 19:20:00
IllerCreek,6.0,2020-06-16 19:20:00
Slavin,,2020-06-16 19:20:00
AntoineW,3.0,2020-06-16 19:30:00
StevensCreek,0.0,2020-06-16 19:30:00
Glenrose,3.0,2020-06-16 19:30:00
IllerCreek,,2020-06-16 19:30:00
Slavin,2.0,2020-06-16 19:30:00
AntoineW,3.0,2020-06-16 19:40:00
StevensCreek,0.0,2020-06-16 19:40:00
Glenrose,3.0,2020-06-16 19:40:00
IllerCreek,,2020-06-16 19:40:00
Slavin,1.0,2020-06-16 19:40:00
AntoineW,2.0,2020-06-16 19:50:00
StevensCreek,0.0,2020-06-16 19:50:00
Glenrose,4.0,2020-06-16 19:50:00
IllerCreek,7.0,2020-06-16 19:50:00
Slavin,1.0,2020-06-16 19:50:00
AntoineW,3.0,2020-06-16 20:00:00
StevensCreek,0.0,2020-06-16 20:00:00
Glenrose,1.0,2020-06-16 20:00:00
IllerCreek,4.0,2020-06-16 20:00:00
Slavin,,2020-06-16 20:00:00
AntoineW,3.0,2020-06-16 20:10:00
StevensCreek,0.0,2020-06-16 20:10:00
Glenrose,0.0,2020-06-16 20:10:00
IllerCreek,3.0,2020-06-16 20:10:00
Slavin,1.0,2020-06-16 20:10:00
AntoineW,2.0,2020-06-16 20:20:00
StevensCreek,0.0,2020-06-16 20:20:00
Glenrose,0.0,2020-06-16 20:20:00
IllerCreek,2.0,2020-06-16 20:20:00
Slavin,,2020-06-16 20:20:00
AntoineW,0.0,2020-06-16 20:30:00
StevensCreek,0.0,2020-06-16 20:30:00
Glenrose,2.0,2020-06-16 20:30:00
IllerCreek,2.0,2020-06-16 20:30:00
Slavin,2.0,2020-06-16 20:30:00
AntoineW,1.0,2020-06-16 20:40:00
StevensCreek,0.0,2020-06-16 20:40:00
Glenrose,3.0,2020-06-16 20:40:00
IllerCreek,1.0,2020-06-16 20:40:00
Slavin,2.0,2020-06-16 20:40:00
AntoineW,1.0,2020-06-16 20:50:00
StevensCreek,0.0,2020-06-16 20:50:00
Glenrose,2.0,2020-06-16 20:50:00
IllerCreek,1.0,2020-06-16 20:50:00
Slavin,3.0,2020-06-16 20:50:00
AntoineW,1.0,2020-06-16 21:00:00
StevensCreek,0.0,2020-06-16 21:00:00
Glenrose,1.0,2020-06-16 21:00:00
IllerCreek,1.0,2020-06-16 21:00:00
Slavin,3.0,2020-06-16 21:00:00
AntoineW,0.0,2020-06-16 21:10:00
StevensCreek,0.0,2020-06-16 21:10:00
Glenrose,1.0,2020-06-16 21:10:00
IllerCreek,1.0,2020-06-16 21:10:00
Slavin,3.0,2020-06-16 21:10:00
AntoineW,0.0,2020-06-16 21:20:00
StevensCreek,0.0,2020-06-16 21:20:00
Glenrose,0.0,2020-06-16 21:20:00
IllerCreek,0.0,2020-06-16 21:20:00
Slavin,2.0,2020-06-16 21:20:00
AntoineW,0.0,2020-06-16 21:30:00
StevensCreek,0.0,2020-06-16 21:30:00
Glenrose,0.0,2020-06-16 21:30:00
IllerCreek,0.0,2020-06-16 21:30:00
Slavin,1.0,2020-06-16 21:30:00
AntoineW,0.0,2020-06-16 21:40:00
StevensCreek,0.0,2020-06-16 21:40:00
Glenrose,1.0,2020-06-16 21:40:00
IllerCreek,0.0,2020-06-16 21:40:00
Slavin,0.0,2020-06-16 21:40:00
AntoineW,0.0,2020-06-16 21:50:00
StevensCreek,0.0,2020-06-16 21:50:00
Glenrose,1.0,2020-06-16 21:50:00
IllerCreek,0.0,2020-06-16 21:50:00
Slavin,0.0,2020-06-16 21:50:00
AntoineW,0.0,2020-06-16 22:00:00
StevensCreek,0.0,2020-06-16 22:00:00
Glenrose,1.0,2020-06-16 22:00:00
IllerCreek,0.0,2020-06-16 22:00:00
Slavin,0.0,2020-06-16 22:00:00
AntoineW,0.0,2020-06-16 22:10:00
StevensCreek,0.0,2020-06-16 22:10:00
Glenrose,1.0,2020-06-16 22:10:00
IllerCreek,,2020-06-16 22:10:00
Slavin,0.0,2020-06-16 22:10:00
AntoineW,0.0,2020-06-16 22:20:00
StevensCreek,0.0,2020-06-16 22:20:00
Glenrose,2.0,2020-06-16 22:20:00
IllerCreek,0.0,2020-06-16 22:20:00
Slavin,0.0,2020-06-16 22:20:00
AntoineW,0.0,2020-06-16 22:30:00
StevensCreek,0.0,2020-06-16 22:30:00
Glenrose,2.0,2020-06-16 22:30:00
IllerCreek,0.0,2020-06-16 22:30:00
Slavin,0.0,2020-06-16 22:30:00
AntoineW,0.0,2020-06-16 22:40:00
StevensCreek,0.0,2020-06-16 22:40:00
Glenrose,1.0,2020-06-16 22:40:00
IllerCreek,0.0,2020-06-16 22:40:00
Slavin,0.0,2020-06-16 22:40:00
AntoineW,0.0,2020-06-16 22:50:00
StevensCreek,0.0,2020-06-16 22:50:00
Glenrose,0.0,2020-06-16 22:50:00
IllerCreek,0.0,2020-06-16 22:50:00
Slavin,0.0,2020-06-16 22:50:00
AntoineW,0.0,2020-06-16 23:00:00
StevensCreek,0.0,2020-06-16 23:00:00
Glenrose,0.0,2020-06-16 23:00:00
IllerCreek,0.0,2020-06-16 23:00:00
Slavin,0.0,2020-06-16 23:00:00
AntoineW,0.0,2020-06-16 23:10:00
StevensCreek,0.0,2020-06-16 23:10:00
Glenrose,0.0,2020-06-16 23:10:00
IllerCreek,0.0,2020-06-16 23:10:00
Slavin,0.0,2020-06-16 23:10:00
AntoineW,0.0,2020-06-16 23:20:00
StevensCreek,0.0,2020-06-16 23:20:00
Glenrose,0.0,2020-06-16 23:20:00
IllerCreek,0.0,2020-06-16 23:20:00
Slavin,0.0,2020-06-16 23:20:00
AntoineW,0.0,2020-06-16 23:30:00
StevensCreek,0.0,2020-06-16 23:30:00
Glenrose,0.0,2020-06-16 23:30:00
IllerCreek,0.0,2020-06-16 23:30:00
Slavin,0.0,2020-06-16 23:30:00
AntoineW,0.0,2020-06-16 23:40:00
StevensCreek,0.0,2020-06-16 23:40:00
Glenrose,0.0,2020-06-16 23:40:00
IllerCreek,0.0,2020-06-16 23:40:00
Slavin,0.0,2020-06-16 23:40:00
AntoineW,0.0,2020-06-16 23:50:00
StevensCreek,0.0,2020-06-16 23:50:00
Glenrose,0.0,2020-06-16 23:50:00
IllerCreek,0.0,2020-06-16 23:50:00
Slavin,0.0,2020-06-16 23:50:00
AntoineW,0.0,2020-06-17 00:00:00
StevensCreek,0.0,2020-06-17 00:00:00
Glenrose,0.0,2020-06-17 00:00:00
IllerCreek,0.0,2020-06-17 00:00:00
Slavin,0.0,2020-06-17 00:00:00
AntoineW,0.0,2020-06-17 00:10:00
StevensCreek,0.0,2020-06-17 00:10:00
Glenrose,0.0,2020-06-17 00:10:00
IllerCreek,0.0,2020-06-17 00:10:00
Slavin,0.0,2020-06-17 00:10:00
AntoineW,0.0,2020-06-17 00:20:00
StevensCreek,0.0,2020-06-17 00:20:00
Glenrose,0.0,2020-06-17 00:20:00
IllerCreek,0.0,2020-06-17 00:20:00
Slavin,0.0,2020-06-17 00:20:00
AntoineW,0.0,2020-06-17 00:30:00
StevensCreek,0.0,2020-06-17 00:30:00
Glenrose,0.0,2020-06-17 00:30:00
IllerCreek,0.0,2020-06-17 00:30:00
Slavin,0.0,2020-06-17 00:30:00
AntoineW,0.0,2020-06-17 00:40:00
StevensCreek,0.0,2020-06-17 00:40:00
Glenrose,0.0,2020-06-17 00:40:00
IllerCreek,0.0,2020-06-17 00:40:00
Slavin,0.0,2020-06-17 00:40:00
AntoineW,0.0,2020-06-17 00:50:00
StevensCreek,0.0,2020-06-17 00:50:00
Glenrose,0.0,2020-06-17 00:50:00
IllerCreek,0.0,2020-06-17 00:50:00
Slavin,0.0,2020-06-17 00:50:00
AntoineW,0.0,2020-06-17 01:00:00
StevensCreek,0.0,2020-06-17 01:00:00
Glenrose,0.0,2020-06-17 01:00:00
IllerCreek,0.0,2020-06-17 01:00:00
Slavin,0.0,2020-06-17 01:00:00
AntoineW,0.0,2020-06-17 01:10:00
StevensCreek,0.0,2020-06-17 01:10:00
Glenrose,0.0,2020-06-17 01:10:00
IllerCreek,0.0,2020-06-17 01:10:00
Slavin,,2020-06-17 01:10:00
AntoineW,0.0,2020-06-17 01:20:00
StevensCreek,0.0,2020-06-17 01:20:00
Glenrose,0.0,2020-06-17 01:20:00
IllerCreek,0.0,2020-06-17 01:20:00
Slavin,0.0,2020-06-17 01:20:00
AntoineW,0.0,2020-06-17 01:30:00
StevensCreek,0.0,2020-06-17 01:30:00
Glenrose,0.0,2020-06-17 01:30:00
IllerCreek,0.0,2020-06-17 01:30:00
Slavin,0.0,2020-06-17 01:30:00
AntoineW,0.0,2020-06-17 01:40:00
StevensCreek,0.0,2020-06-17 01:40:00
Glenrose,0.0,2020-06-17 01:40:00
IllerCreek,0.0,2020-06-17 01:40:00
Slavin,0.0,2020-06-17 01:40:00
AntoineW,0.0,2020-06-17 01:50:00
StevensCreek,0.0,2020-06-17 01:50:00
Glenrose,0.0,2020-06-17 01:50:00
IllerCreek,0.0,2020-06-17 01:50:00
Slavin,0.0,2020-06-17 01:50:00
AntoineW,0.0,2020-06-17 01:50:00
StevensCreek,0.0,2020-06-17 01:50:00
Glenrose,0.0,2020-06-17 01:50:00
IllerCreek,0.0,2020-06-17 01:50:00
Slavin,0.0,2020-06-17 01:50:00
AntoineW,0.0,2020-06-17 02:10:00
StevensCreek,0.0,2020-06-17 02:10:00
Glenrose,0.0,2020-06-17 02:10:00
IllerCreek,0.0,2020-06-17 02:10:00
Slavin,0.0,2020-06-17 02:10:00
AntoineW,0.0,2020-06-17 02:20:00
StevensCreek,0.0,2020-06-17 02:20:00
Glenrose,0.0,2020-06-17 02:20:00
IllerCreek,0.0,2020-06-17 02:20:00
Slavin,0.0,2020-06-17 02:20:00
AntoineW,0.0,2020-06-17 02:30:00
StevensCreek,0.0,2020-06-17 02:30:00
Glenrose,0.0,2020-06-17 02:30:00
IllerCreek,0.0,2020-06-17 02:30:00
Slavin,0.0,2020-06-17 02:30:00
AntoineW,0.0,2020-06-17 02:40:00
StevensCreek,0.0,2020-06-17 02:40:00
Glenrose,0.0,2020-06-17 02:40:00
IllerCreek,0.0,2020-06-17 02:40:00
Slavin,0.0,2020-06-17 02:40:00
AntoineW,0.0,2020-06-17 02:50:00
StevensCreek,0.0,2020-06-17 02:50:00
Glenrose,0.0,2020-06-17 02:50:00
IllerCreek,0.0,2020-06-17 02:50:00
Slavin,0.0,2020-06-17 02:50:00
AntoineW,0.0,2020-06-17 03:00:00
StevensCreek,0.0,2020-06-17 03:00:00
Glenrose,0.0,2020-06-17 03:00:00
IllerCreek,0.0,2020-06-17 03:00:00
Slavin,0.0,2020-06-17 03:00:00
AntoineW,0.0,2020-06-17 03:10:00
StevensCreek,0.0,2020-06-17 03:10:00
Glenrose,0.0,2020-06-17 03:10:00
IllerCreek,,2020-06-17 03:10:00
Slavin,0.0,2020-06-17 03:10:00
AntoineW,0.0,2020-06-17 03:20:00
StevensCreek,0.0,2020-06-17 03:20:00
Glenrose,0.0,2020-06-17 03:20:00
IllerCreek,0.0,2020-06-17 03:20:00
Slavin,0.0,2020-06-17 03:20:00
AntoineW,0.0,2020-06-17 03:30:00
StevensCreek,0.0,2020-06-17 03:30:00
Glenrose,0.0,2020-06-17 03:30:00
IllerCreek,0.0,2020-06-17 03:30:00
Slavin,0.0,2020-06-17 03:30:00
AntoineW,0.0,2020-06-17 03:40:00
StevensCreek,0.0,2020-06-17 03:40:00
Glenrose,0.0,2020-06-17 03:40:00
IllerCreek,0.0,2020-06-17 03:40:00
Slavin,0.0,2020-06-17 03:40:00
AntoineW,0.0,2020-06-17 03:50:00
StevensCreek,0.0,2020-06-17 03:50:00
Glenrose,0.0,2020-06-17 03:50:00
IllerCreek,0.0,2020-06-17 03:50:00
Slavin,0.0,2020-06-17 03:50:00
AntoineW,0.0,2020-06-17 04:00:00
StevensCreek,0.0,2020-06-17 04:00:00
Glenrose,0.0,2020-06-17 04:00:00
IllerCreek,0.0,2020-06-17 04:00:00
Slavin,0.0,2020-06-17 04:00:00
AntoineW,0.0,2020-06-17 04:10:00
StevensCreek,0.0,2020-06-17 04:10:00
Glenrose,0.0,2020-06-17 04:10:00
IllerCreek,0.0,2020-06-17 04:10:00
Slavin,0.0,2020-06-17 04:10:00
AntoineW,0.0,2020-06-17 04:20:00
StevensCreek,0.0,2020-06-17 04:20:00
Glenrose,0.0,2020-06-17 04:20:00
IllerCreek,0.0,2020-06-17 04:20:00
Slavin,0.0,2020-06-17 04:20:00
AntoineW,0.0,2020-06-17 04:30:00
StevensCreek,0.0,2020-06-17 04:30:00
Glenrose,0.0,2020-06-17 04:30:00
IllerCreek,0.0,2020-06-17 04:30:00
Slavin,0.0,2020-06-17 04:30:00
AntoineW,0.0,2020-06-17 04:40:00
StevensCreek,0.0,2020-06-17 04:40:00
Glenrose,0.0,2020-06-17 04:40:00
IllerCreek,0.0,2020-06-17 04:40:00
Slavin,,2020-06-17 04:40:00
AntoineW,0.0,2020-06-17 04:50:00
StevensCreek,0.0,2020-06-17 04:50:00
Glenrose,0.0,2020-06-17 04:50:00
IllerCreek,0.0,2020-06-17 04:50:00
Slavin,0.0,2020-06-17 04:50:00
AntoineW,0.0,2020-06-17 05:00:00
StevensCreek,0.0,2020-06-17 05:00:00
Glenrose,1.0,2020-06-17 05:00:00
IllerCreek,0.0,2020-06-17 05:00:00
Slavin,0.0,2020-06-17 05:00:00
AntoineW,0.0,2020-06-17 05:10:00
StevensCreek,0.0,2020-06-17 05:10:00
Glenrose,1.0,2020-06-17 05:10:00
IllerCreek,0.0,2020-06-17 05:10:00
Slavin,0.0,2020-06-17 05:10:00
AntoineW,0.0,2020-06-17 05:20:00
StevensCreek,0.0,2020-06-17 05:20:00
Glenrose,1.0,2020-06-17 05:20:00
IllerCreek,0.0,2020-06-17 05:20:00
Slavin,0.0,2020-06-17 05:20:00
AntoineW,0.0,2020-06-17 05:30:00
StevensCreek,0.0,2020-06-17 05:30:00
Glenrose,1.0,2020-06-17 05:30:00
IllerCreek,0.0,2020-06-17 05:30:00
Slavin,2.0,2020-06-17 05:30:00
AntoineW,0.0,2020-06-17 05:40:00
StevensCreek,0.0,2020-06-17 05:40:00
Glenrose,1.0,2020-06-17 05:40:00
IllerCreek,0.0,2020-06-17 05:40:00
Slavin,3.0,2020-06-17 05:40:00
AntoineW,0.0,2020-06-17 05:50:00
StevensCreek,0.0,2020-06-17 05:50:00
Glenrose,1.0,2020-06-17 05:50:00
IllerCreek,0.0,2020-06-17 05:50:00
Slavin,3.0,2020-06-17 05:50:00
AntoineW,1.0,2020-06-17 06:00:00
StevensCreek,0.0,2020-06-17 06:00:00
Glenrose,2.0,2020-06-17 06:00:00
IllerCreek,0.0,2020-06-17 06:00:00
Slavin,3.0,2020-06-17 06:00:00
AntoineW,0.0,2020-06-17 06:10:00
StevensCreek,0.0,2020-06-17 06:10:00
Glenrose,2.0,2020-06-17 06:10:00
IllerCreek,3.0,2020-06-17 06:10:00
Slavin,3.0,2020-06-17 06:10:00
AntoineW,1.0,2020-06-17 06:20:00
StevensCreek,0.0,2020-06-17 06:20:00
Glenrose,2.0,2020-06-17 06:20:00
IllerCreek,3.0,2020-06-17 06:20:00
Slavin,,2020-06-17 06:20:00
AntoineW,1.0,2020-06-17 06:30:00
StevensCreek,0.0,2020-06-17 06:30:00
Glenrose,2.0,2020-06-17 06:30:00
IllerCreek,3.0,2020-06-17 06:30:00
Slavin,3.0,2020-06-17 06:30:00
AntoineW,1.0,2020-06-17 06:40:00
StevensCreek,0.0,2020-06-17 06:40:00
Glenrose,2.0,2020-06-17 06:40:00
IllerCreek,3.0,2020-06-17 06:40:00
Slavin,0.0,2020-06-17 06:40:00
AntoineW,2.0,2020-06-17 06:50:00
StevensCreek,0.0,2020-06-17 06:50:00
Glenrose,2.0,2020-06-17 06:50:00
IllerCreek,3.0,2020-06-17 06:50:00
Slavin,0.0,2020-06-17 06:50:00
AntoineW,1.0,2020-06-17 07:00:00
StevensCreek,0.0,2020-06-17 07:00:00
Glenrose,0.0,2020-06-17 07:00:00
IllerCreek,3.0,2020-06-17 07:00:00
Slavin,0.0,2020-06-17 07:00:00
AntoineW,1.0,2020-06-17 07:10:00
StevensCreek,0.0,2020-06-17 07:10:00
Glenrose,3.0,2020-06-17 07:10:00
IllerCreek,3.0,2020-06-17 07:10:00
Slavin,0.0,2020-06-17 07:10:00
AntoineW,1.0,2020-06-17 07:20:00
StevensCreek,0.0,2020-06-17 07:20:00
Glenrose,3.0,2020-06-17 07:20:00
IllerCreek,3.0,2020-06-17 07:20:00
Slavin,1.0,2020-06-17 07:20:00
AntoineW,0.0,2020-06-17 07:30:00
StevensCreek,0.0,2020-06-17 07:30:00
Glenrose,4.0,2020-06-17 07:30:00
IllerCreek,3.0,2020-06-17 07:30:00
Slavin,0.0,2020-06-17 07:30:00
AntoineW,0.0,2020-06-17 07:40:00
StevensCreek,0.0,2020-06-17 07:40:00
Glenrose,3.0,2020-06-17 07:40:00
IllerCreek,3.0,2020-06-17 07:40:00
Slavin,1.0,2020-06-17 07:40:00
AntoineW,0.0,2020-06-17 07:50:00
StevensCreek,0.0,2020-06-17 07:50:00
Glenrose,3.0,2020-06-17 07:50:00
IllerCreek,3.0,2020-06-17 07:50:00
Slavin,,2020-06-17 07:50:00
AntoineW,0.0,2020-06-17 08:00:00
StevensCreek,0.0,2020-06-17 08:00:00
Glenrose,3.0,2020-06-17 08:00:00
IllerCreek,5.0,2020-06-17 08:00:00
Slavin,1.0,2020-06-17 08:00:00
AntoineW,0.0,2020-06-17 08:10:00
StevensCreek,0.0,2020-06-17 08:10:00
Glenrose,5.0,2020-06-17 08:10:00
IllerCreek,6.0,2020-06-17 08:10:00
Slavin,3.0,2020-06-17 08:10:00
AntoineW,0.0,2020-06-17 08:20:00
StevensCreek,0.0,2020-06-17 08:20:00
Glenrose,5.0,2020-06-17 08:20:00
IllerCreek,7.0,2020-06-17 08:20:00
Slavin,2.0,2020-06-17 08:20:00
AntoineW,0.0,2020-06-17 08:30:00
StevensCreek,0.0,2020-06-17 08:30:00
Glenrose,5.0,2020-06-17 08:30:00
IllerCreek,7.0,2020-06-17 08:30:00
Slavin,1.0,2020-06-17 08:30:00
AntoineW,1.0,2020-06-17 08:40:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,5.0,2020-06-17 08:40:00
IllerCreek,5.0,2020-06-17 08:40:00
Slavin,1.0,2020-06-17 08:40:00
AntoineW,1.0,2020-06-17 08:50:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,5.0,2020-06-17 08:50:00
IllerCreek,5.0,2020-06-17 08:50:00
Slavin,1.0,2020-06-17 08:50:00
AntoineW,1.0,2020-06-17 09:00:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,4.0,2020-06-17 09:00:00
IllerCreek,5.0,2020-06-17 09:00:00
Slavin,1.0,2020-06-17 09:00:00
AntoineW,1.0,2020-06-17 09:10:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,4.0,2020-06-17 09:10:00
IllerCreek,5.0,2020-06-17 09:10:00
Slavin,1.0,2020-06-17 09:10:00
AntoineW,1.0,2020-06-17 09:20:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,4.0,2020-06-17 09:20:00
IllerCreek,5.0,2020-06-17 09:20:00
Slavin,2.0,2020-06-17 09:20:00
AntoineW,1.0,2020-06-17 09:30:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,5.0,2020-06-17 09:30:00
IllerCreek,0.0,2020-06-17 09:30:00
Slavin,3.0,2020-06-17 09:30:00
AntoineW,3.0,2020-06-17 09:40:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,,2020-06-17 09:40:00
IllerCreek,0.0,2020-06-17 09:40:00
Slavin,2.0,2020-06-17 09:40:00
AntoineW,3.0,2020-06-17 09:50:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,3.0,2020-06-17 09:50:00
IllerCreek,3.0,2020-06-17 09:50:00
Slavin,2.0,2020-06-17 09:50:00
AntoineW,3.0,2020-06-17 10:00:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,3.0,2020-06-17 10:00:00
IllerCreek,3.0,2020-06-17 10:00:00
Slavin,3.0,2020-06-17 10:00:00
AntoineW,3.0,2020-06-17 10:10:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,2.0,2020-06-17 10:10:00
IllerCreek,3.0,2020-06-17 10:10:00
Slavin,2.0,2020-06-17 10:10:00
AntoineW,3.0,2020-06-17 10:20:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,3.0,2020-06-17 10:20:00
IllerCreek,3.0,2020-06-17 10:20:00
Slavin,2.0,2020-06-17 10:20:00
AntoineW,3.0,2020-06-17 10:30:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,4.0,2020-06-17 10:30:00
IllerCreek,3.0,2020-06-17 10:30:00
Slavin,2.0,2020-06-17 10:30:00
AntoineW,5.0,2020-06-17 10:40:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,5.0,2020-06-17 10:40:00
IllerCreek,2.0,2020-06-17 10:40:00
Slavin,3.0,2020-06-17 10:40:00
AntoineW,3.0,2020-06-17 10:50:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,5.0,2020-06-17 10:50:00
IllerCreek,3.0,2020-06-17 10:50:00
Slavin,3.0,2020-06-17 10:50:00
AntoineW,2.0,2020-06-17 11:00:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,5.0,2020-06-17 11:00:00
IllerCreek,2.0,2020-06-17 11:00:00
Slavin,3.0,2020-06-17 11:00:00
AntoineW,3.0,2020-06-17 11:10:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,4.0,2020-06-17 11:10:00
IllerCreek,2.0,2020-06-17 11:10:00
Slavin,2.0,2020-06-17 11:10:00
AntoineW,4.0,2020-06-17 11:20:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,5.0,2020-06-17 11:20:00
IllerCreek,2.0,2020-06-17 11:20:00
Slavin,4.0,2020-06-17 11:20:00
AntoineW,3.0,2020-06-17 11:30:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,6.0,2020-06-17 11:30:00
IllerCreek,2.0,2020-06-17 11:30:00
Slavin,5.0,2020-06-17 11:30:00
AntoineW,3.0,2020-06-17 11:40:00
StevensCreek,0.0,2020-06-17 08:40:00
Glenrose,4.0,2020-06-17 11:40:00
IllerCreek,3.0,2020-06-17 11:40:00
Slavin,6.0,2020-06-17 11:40:00
